City,Card Type,Exp Type,Gender,Amount
Delhi,Signature,Grocery,M,239297
Ahmedabad,Gold,Entertainment,F,27054
Greater,Silver,Food,F,218033
Bengaluru,Signature,Grocery,M,178414
Ahmedabad,Silver,Food,F,138935
Bengaluru,Signature,Food,F,201659
Ahmedabad,Platinum,Bills,F,82403
Delhi,Gold,Bills,M,118082
Ahmedabad,Gold,Grocery,M,253449
Bengaluru,Gold,Grocery,M,245286
Ahmedabad,Signature,Grocery,M,157211
Delhi,Platinum,Bills,M,64233
Ahmedabad,Signature,Bills,F,269395
Greater,Silver,Grocery,M,158137
Bengaluru,Platinum,Entertainment,F,167755
Delhi,Silver,Bills,M,294064
Delhi,Signature,Fuel,F,260184
Greater,Silver,Grocery,M,271912
Delhi,Silver,Entertainment,M,297122
Greater,Gold,Entertainment,M,258482
Delhi,Signature,Entertainment,F,173419
Ahmedabad,Gold,Fuel,F,259703
Delhi,Gold,Fuel,M,109626
Greater,Platinum,Fuel,M,171752
Greater,Platinum,Fuel,F,127723
Greater,Gold,Grocery,M,127836
Bengaluru,Signature,Fuel,F,54834
Greater,Gold,Bills,F,274302
Ahmedabad,Platinum,Entertainment,M,195096
Ahmedabad,Silver,Bills,F,206075
Bengaluru,Signature,Grocery,M,47395
Bengaluru,Signature,Entertainment,F,217800
Bengaluru,Gold,Fuel,F,104799
Delhi,Silver,Fuel,F,207181
Greater,Platinum,Grocery,F,166185
Delhi,Gold,Bills,F,140804
Delhi,Signature,Fuel,F,48059
Ahmedabad,Signature,Grocery,M,33523
Bengaluru,Signature,Grocery,F,137051
Delhi,Signature,Food,F,246412
Ahmedabad,Gold,Entertainment,F,299495
Ahmedabad,Gold,Bills,F,63061
Bengaluru,Signature,Grocery,F,219251
Delhi,Gold,Food,F,129736
Delhi,Platinum,Bills,M,41625
Delhi,Platinum,Food,M,157682
Bengaluru,Silver,Bills,F,161397
Greater,Silver,Food,F,7003
Greater,Signature,Bills,F,41053
Delhi,Signature,Grocery,M,58389
Bengaluru,Signature,Entertainment,F,299936
Ahmedabad,Platinum,Bills,M,41724
Ahmedabad,Gold,Entertainment,F,266069
Bengaluru,Silver,Food,M,188000
Bengaluru,Gold,Food,F,246655
Bengaluru,Platinum,Fuel,M,228833
Ahmedabad,Silver,Grocery,M,190827
Delhi,Signature,Entertainment,M,134376
Delhi,Silver,Fuel,F,161218
Delhi,Gold,Grocery,M,201566
Greater,Gold,Entertainment,M,169567
Delhi,Silver,Grocery,M,20104
Ahmedabad,Silver,Food,M,108731
Bengaluru,Platinum,Bills,M,2333
Ahmedabad,Gold,Grocery,F,291270
Ahmedabad,Silver,Fuel,F,177488
Greater,Gold,Fuel,F,257865
Delhi,Silver,Grocery,M,180869
Ahmedabad,Platinum,Food,F,291033
Delhi,Silver,Grocery,F,33525
Greater,Platinum,Entertainment,M,234652
Bengaluru,Platinum,Food,M,292248
Bengaluru,Silver,Entertainment,M,276191
Ahmedabad,Platinum,Grocery,M,18216
Greater,Silver,Food,F,72323
Delhi,Signature,Entertainment,F,118210
Delhi,Platinum,Grocery,F,239383
Bengaluru,Signature,Entertainment,M,233455
Ahmedabad,Gold,Entertainment,F,280776
Ahmedabad,Silver,Food,M,122913
Ahmedabad,Platinum,Fuel,M,97745
Ahmedabad,Signature,Food,F,28640
Bengaluru,Platinum,Bills,F,195365
Greater,Platinum,Grocery,F,191391
Delhi,Platinum,Entertainment,F,201363
Ahmedabad,Silver,Fuel,F,183607
Bengaluru,Silver,Entertainment,M,152958
Ahmedabad,Silver,Food,M,85015
Delhi,Platinum,Food,F,79360
Ahmedabad,Platinum,Food,M,22361
Bengaluru,Gold,Fuel,M,234288
Ahmedabad,Gold,Entertainment,M,224999
Ahmedabad,Silver,Food,M,281141
Greater,Gold,Grocery,F,253540
Delhi,Signature,Grocery,F,33068
Ahmedabad,Silver,Entertainment,M,16557
Delhi,Platinum,Food,F,132979
Greater,Platinum,Bills,M,235997
Greater,Signature,Grocery,F,151666
Delhi,Silver,Food,M,298317
Bengaluru,Signature,Entertainment,F,135079
Bengaluru,Platinum,Bills,F,249786
Delhi,Signature,Entertainment,M,278192
Delhi,Silver,Grocery,M,291809
Delhi,Signature,Entertainment,F,226415
Greater,Silver,Food,F,296295
Bengaluru,Gold,Bills,F,66295
Bengaluru,Platinum,Fuel,F,208305
Delhi,Platinum,Grocery,M,239037
Bengaluru,Gold,Fuel,M,237573
Ahmedabad,Platinum,Grocery,F,151731
Greater,Platinum,Entertainment,M,296252
Greater,Signature,Food,F,169487
Greater,Platinum,Grocery,M,173083
Greater,Platinum,Grocery,M,23295
Ahmedabad,Silver,Entertainment,M,49464
Greater,Gold,Fuel,M,81963
Delhi,Signature,Grocery,F,205391
Greater,Signature,Entertainment,F,195266
Greater,Gold,Bills,M,7117
Delhi,Gold,Grocery,M,93946
Greater,Platinum,Fuel,F,90984
Greater,Signature,Grocery,M,278176
Bengaluru,Silver,Food,M,127515
Ahmedabad,Signature,Entertainment,M,145286
Ahmedabad,Silver,Entertainment,M,264671
Bengaluru,Platinum,Food,M,156737
Greater,Signature,Fuel,F,177065
Delhi,Signature,Grocery,F,215556
Delhi,Signature,Grocery,F,182064
Delhi,Platinum,Grocery,F,166315
Ahmedabad,Signature,Bills,M,180561
Ahmedabad,Signature,Bills,F,174381
Bengaluru,Signature,Grocery,F,230862
Ahmedabad,Gold,Food,M,123549
Delhi,Signature,Entertainment,F,68008
Bengaluru,Platinum,Grocery,F,36013
Ahmedabad,Gold,Fuel,M,230546
Delhi,Signature,Fuel,F,116559
Ahmedabad,Silver,Grocery,F,294131
Ahmedabad,Silver,Food,M,115402
Ahmedabad,Signature,Food,F,176492
Ahmedabad,Gold,Bills,F,129198
Delhi,Platinum,Grocery,F,70929
Greater,Platinum,Entertainment,F,212841
Bengaluru,Platinum,Bills,F,8670
Bengaluru,Signature,Grocery,F,125789
Ahmedabad,Platinum,Fuel,M,65293
Ahmedabad,Silver,Bills,M,93387
Bengaluru,Platinum,Bills,F,132646
Bengaluru,Platinum,Entertainment,M,187994
Delhi,Platinum,Fuel,F,119213
Ahmedabad,Gold,Fuel,M,13278
Bengaluru,Silver,Bills,M,294460
Greater,Platinum,Entertainment,M,251632
Greater,Signature,Bills,M,17886
Bengaluru,Signature,Grocery,M,193316
Ahmedabad,Signature,Food,M,126887
Delhi,Platinum,Food,M,180977
Bengaluru,Platinum,Food,M,148344
Ahmedabad,Gold,Grocery,M,118152
Ahmedabad,Gold,Food,F,172597
Greater,Signature,Food,M,226911
Bengaluru,Signature,Fuel,M,238655
Ahmedabad,Signature,Food,M,27963
Ahmedabad,Gold,Grocery,F,218781
Greater,Platinum,Fuel,M,272014
Ahmedabad,Gold,Entertainment,M,176079
Bengaluru,Platinum,Fuel,M,157094
Greater,Platinum,Bills,M,64772
Ahmedabad,Gold,Food,M,49942
Bengaluru,Gold,Food,F,99283
Greater,Gold,Grocery,M,141939
Ahmedabad,Signature,Fuel,F,184661
Ahmedabad,Platinum,Fuel,M,241841
Greater,Gold,Grocery,F,126411
Ahmedabad,Gold,Bills,M,88636
Delhi,Silver,Fuel,M,85736
Greater,Silver,Bills,F,239847
Ahmedabad,Platinum,Bills,M,254668
Bengaluru,Gold,Bills,F,95501
Bengaluru,Gold,Bills,M,211199
Greater,Platinum,Grocery,F,120000
Ahmedabad,Signature,Fuel,M,168481
Delhi,Signature,Grocery,M,291958
Bengaluru,Platinum,Food,M,270338
Ahmedabad,Platinum,Fuel,F,209730
Delhi,Silver,Bills,F,266296
Delhi,Silver,Grocery,F,71249
Greater,Gold,Grocery,F,127626
Delhi,Gold,Fuel,F,10514
Greater,Platinum,Grocery,M,190563
Bengaluru,Silver,Fuel,M,197675
Delhi,Gold,Fuel,M,116046
Delhi,Platinum,Entertainment,F,245806
Delhi,Gold,Entertainment,M,69575
Bengaluru,Platinum,Fuel,F,203745
Greater,Gold,Bills,M,260454
Bengaluru,Gold,Food,F,102034
Greater,Gold,Food,M,110624
Bengaluru,Signature,Entertainment,M,236169
Delhi,Gold,Grocery,M,23697
Ahmedabad,Signature,Fuel,F,249906
Bengaluru,Gold,Grocery,M,226394
Greater,Gold,Fuel,F,196016
Greater,Silver,Food,M,72419
Delhi,Gold,Bills,F,47558
Delhi,Signature,Food,M,14032
Greater,Signature,Food,M,203045
Bengaluru,Platinum,Grocery,M,112451
Bengaluru,Signature,Food,M,229597
Greater,Silver,Bills,M,126435
Greater,Gold,Bills,F,233490
Greater,Signature,Food,F,124046
Delhi,Platinum,Grocery,F,1005
Delhi,Platinum,Fuel,M,255963
Greater,Platinum,Entertainment,F,130913
Delhi,Platinum,Food,F,142822
Ahmedabad,Gold,Food,M,142249
Delhi,Signature,Bills,F,241213
Ahmedabad,Gold,Grocery,M,170476
Greater,Platinum,Food,M,207628
Greater,Silver,Grocery,F,130713
Bengaluru,Signature,Fuel,M,149073
Ahmedabad,Silver,Grocery,F,294583
Delhi,Platinum,Grocery,F,219282
Ahmedabad,Signature,Bills,F,108016
Delhi,Silver,Bills,F,295493
Bengaluru,Gold,Bills,F,248831
Delhi,Silver,Food,M,246164
Greater,Gold,Food,M,82070
Delhi,Gold,Bills,F,281000
Greater,Platinum,Grocery,F,3740
Delhi,Silver,Bills,F,71910
Bengaluru,Signature,Bills,M,287553
Greater,Signature,Grocery,M,234607
Delhi,Platinum,Entertainment,M,33183
Ahmedabad,Signature,Bills,F,266415
Bengaluru,Silver,Fuel,M,29461
Delhi,Platinum,Grocery,F,261062
Ahmedabad,Platinum,Grocery,M,192180
Ahmedabad,Gold,Grocery,F,156119
Delhi,Gold,Food,F,145404
Delhi,Silver,Grocery,F,78841
Ahmedabad,Silver,Grocery,M,43073
Delhi,Gold,Food,M,175290
Delhi,Silver,Bills,M,88970
Ahmedabad,Gold,Fuel,M,196296
Delhi,Signature,Food,M,188981
Greater,Signature,Grocery,M,114091
Ahmedabad,Platinum,Food,M,90121
Greater,Gold,Grocery,F,22150
Greater,Signature,Fuel,M,172137
Ahmedabad,Signature,Food,F,8378
Greater,Silver,Entertainment,M,249416
Ahmedabad,Platinum,Grocery,F,135446
Ahmedabad,Gold,Entertainment,M,298419
Greater,Signature,Grocery,M,160660
Bengaluru,Signature,Fuel,M,92218
Ahmedabad,Gold,Grocery,M,226839
Ahmedabad,Silver,Grocery,M,135680
Bengaluru,Platinum,Bills,F,210365
Bengaluru,Signature,Food,M,243014
Delhi,Silver,Entertainment,M,141271
Delhi,Gold,Entertainment,F,209992
Greater,Signature,Entertainment,F,31666
Ahmedabad,Gold,Entertainment,M,217049
Greater,Platinum,Fuel,M,40930
Delhi,Signature,Grocery,F,246535
Bengaluru,Gold,Grocery,F,1972
Greater,Signature,Bills,M,297551
Bengaluru,Gold,Fuel,M,138315
Bengaluru,Platinum,Food,F,274343
Bengaluru,Signature,Fuel,F,222019
Ahmedabad,Silver,Grocery,M,215629
Delhi,Silver,Fuel,F,110482
Bengaluru,Gold,Grocery,F,98457
Delhi,Gold,Grocery,M,139519
Ahmedabad,Silver,Grocery,F,296050
Delhi,Gold,Bills,F,50476
Bengaluru,Signature,Bills,F,292575
Greater,Signature,Grocery,F,274505
Greater,Signature,Food,F,38864
Ahmedabad,Gold,Food,M,227349
Bengaluru,Gold,Grocery,M,46631
Ahmedabad,Gold,Grocery,M,7867
Bengaluru,Platinum,Bills,M,152693
Ahmedabad,Signature,Bills,F,103906
Ahmedabad,Signature,Bills,F,196033
Delhi,Silver,Fuel,M,266243
Greater,Platinum,Grocery,M,45584
Delhi,Gold,Food,M,270525
Greater,Silver,Food,F,181073
Ahmedabad,Platinum,Fuel,M,153548
Delhi,Silver,Bills,M,240211
Greater,Gold,Grocery,M,142725
Bengaluru,Signature,Bills,M,250495
Delhi,Signature,Food,F,195523
Greater,Silver,Bills,M,130203
Ahmedabad,Signature,Grocery,M,55861
Ahmedabad,Gold,Food,M,232578
Bengaluru,Gold,Entertainment,F,109579
Delhi,Silver,Fuel,M,198088
Greater,Platinum,Bills,F,30185
Delhi,Signature,Grocery,F,59662
Bengaluru,Signature,Grocery,M,205334
Delhi,Platinum,Fuel,F,74559
Bengaluru,Silver,Food,M,126931
Ahmedabad,Platinum,Food,F,98246
Bengaluru,Platinum,Fuel,M,10390
Bengaluru,Silver,Bills,M,148675
Bengaluru,Silver,Food,M,35797
Greater,Silver,Grocery,M,139618
Greater,Platinum,Food,M,234983
Ahmedabad,Silver,Food,M,192160
Ahmedabad,Platinum,Bills,F,121091
Bengaluru,Signature,Fuel,F,241004
Greater,Silver,Grocery,F,262542
Delhi,Signature,Entertainment,F,21226
Bengaluru,Signature,Grocery,F,21387
Delhi,Platinum,Food,M,241399
Delhi,Platinum,Grocery,M,21941
Ahmedabad,Signature,Grocery,M,35671
Greater,Platinum,Fuel,M,283676
Ahmedabad,Silver,Food,M,196038
Ahmedabad,Signature,Fuel,M,220239
Bengaluru,Signature,Entertainment,M,55659
Greater,Silver,Grocery,F,189544
Greater,Gold,Grocery,M,207719
Ahmedabad,Signature,Bills,M,64743
Bengaluru,Silver,Fuel,M,109711
Ahmedabad,Gold,Bills,M,190231
Ahmedabad,Gold,Grocery,M,48619
Bengaluru,Signature,Entertainment,F,272257
Greater,Platinum,Bills,F,112811
Greater,Gold,Food,F,197640
Ahmedabad,Signature,Bills,F,207800
Ahmedabad,Platinum,Bills,M,248429
Delhi,Platinum,Grocery,F,156218
Bengaluru,Platinum,Fuel,M,105095
Delhi,Silver,Fuel,M,269776
Bengaluru,Gold,Grocery,M,239548
Greater,Gold,Grocery,M,182003
Greater,Platinum,Fuel,F,46733
Ahmedabad,Platinum,Grocery,F,225087
Greater,Signature,Entertainment,M,297518
Ahmedabad,Gold,Food,F,41665
Delhi,Platinum,Fuel,F,36505
Ahmedabad,Platinum,Fuel,F,32832
Greater,Gold,Food,F,250794
Bengaluru,Gold,Bills,M,47228
Bengaluru,Signature,Fuel,F,128178
Delhi,Signature,Food,F,145388
Delhi,Signature,Grocery,F,152430
Delhi,Silver,Fuel,F,251074
Bengaluru,Signature,Entertainment,F,291683
Delhi,Silver,Entertainment,F,209476
Greater,Gold,Food,F,75069
Ahmedabad,Platinum,Grocery,F,22000
Ahmedabad,Platinum,Grocery,F,108304
Ahmedabad,Signature,Grocery,F,80782
Ahmedabad,Gold,Bills,M,162154
Bengaluru,Silver,Fuel,F,175034
Ahmedabad,Gold,Food,M,24982
Greater,Silver,Bills,M,5427
Greater,Gold,Entertainment,F,11193
Delhi,Platinum,Bills,F,36549
Greater,Gold,Bills,F,24703
Ahmedabad,Silver,Bills,M,217494
Bengaluru,Platinum,Bills,F,190334
Delhi,Silver,Bills,M,110522
Bengaluru,Silver,Fuel,F,275097
Greater,Platinum,Entertainment,F,171339
Greater,Gold,Entertainment,F,57495
Ahmedabad,Platinum,Grocery,M,108757
Bengaluru,Signature,Fuel,M,18847
Bengaluru,Gold,Bills,M,1103
Ahmedabad,Silver,Food,M,119360
Ahmedabad,Signature,Bills,F,162055
Ahmedabad,Silver,Bills,M,229333
Delhi,Platinum,Bills,M,51920
Delhi,Platinum,Entertainment,F,210833
Greater,Signature,Bills,M,223941
Ahmedabad,Platinum,Grocery,F,292956
Ahmedabad,Silver,Food,F,60466
Bengaluru,Signature,Fuel,F,187697
Delhi,Signature,Food,M,271803
Greater,Signature,Food,M,240551
Ahmedabad,Platinum,Grocery,F,38733
Ahmedabad,Platinum,Entertainment,M,49690
Bengaluru,Silver,Fuel,F,70301
Greater,Silver,Entertainment,F,107190
Greater,Signature,Fuel,M,113478
Bengaluru,Silver,Entertainment,M,122517
Greater,Silver,Fuel,F,281096
Bengaluru,Silver,Food,F,254191
Ahmedabad,Gold,Bills,M,222342
Greater,Signature,Entertainment,M,139404
Delhi,Silver,Bills,M,59984
Bengaluru,Silver,Fuel,F,279450
Bengaluru,Gold,Entertainment,F,209691
Delhi,Signature,Grocery,F,100311
Delhi,Silver,Grocery,F,19441
Ahmedabad,Platinum,Fuel,F,76150
Ahmedabad,Gold,Food,F,146154
Bengaluru,Platinum,Grocery,M,122069
Delhi,Gold,Entertainment,F,167517
Ahmedabad,Signature,Entertainment,F,15485
Delhi,Gold,Bills,F,108608
Bengaluru,Silver,Bills,F,277327
Greater,Signature,Bills,F,84617
Bengaluru,Signature,Fuel,M,29121
Greater,Silver,Food,M,113725
Ahmedabad,Silver,Fuel,F,209312
Bengaluru,Gold,Food,F,44431
Ahmedabad,Platinum,Food,F,88938
Greater,Gold,Bills,F,41623
Bengaluru,Platinum,Bills,F,63966
Ahmedabad,Platinum,Entertainment,F,256339
Bengaluru,Gold,Fuel,M,179182
Delhi,Gold,Entertainment,F,215964
Ahmedabad,Signature,Entertainment,F,153229
Bengaluru,Gold,Grocery,M,2673
Bengaluru,Silver,Entertainment,M,119191
Greater,Silver,Fuel,F,78598
Greater,Platinum,Grocery,M,249270
Greater,Signature,Grocery,F,44288
Bengaluru,Silver,Bills,M,247819
Ahmedabad,Gold,Grocery,M,192534
Delhi,Silver,Grocery,M,287642
Bengaluru,Signature,Grocery,F,185933
Ahmedabad,Signature,Grocery,F,292727
Bengaluru,Signature,Food,F,104925
Bengaluru,Signature,Bills,M,198778
Bengaluru,Signature,Bills,M,209592
Bengaluru,Signature,Food,F,117364
Delhi,Gold,Food,M,288921
Greater,Platinum,Grocery,F,275325
Ahmedabad,Signature,Entertainment,F,63105
Ahmedabad,Silver,Entertainment,F,100961
Bengaluru,Platinum,Bills,M,216751
Greater,Platinum,Entertainment,M,179301
Ahmedabad,Signature,Entertainment,M,1931
Delhi,Gold,Grocery,M,43932
Ahmedabad,Silver,Entertainment,M,94721
Ahmedabad,Silver,Grocery,M,77202
Delhi,Platinum,Bills,M,77410
Ahmedabad,Gold,Fuel,M,224235
Greater,Signature,Fuel,F,255295
Bengaluru,Signature,Fuel,M,64506
Greater,Signature,Food,F,275196
Delhi,Platinum,Fuel,M,291386
Delhi,Gold,Food,F,138511
Bengaluru,Silver,Grocery,F,261524
Ahmedabad,Platinum,Bills,M,2568
Ahmedabad,Silver,Entertainment,F,141927
Bengaluru,Gold,Bills,F,65659
Bengaluru,Gold,Bills,M,282107
Bengaluru,Gold,Entertainment,M,101893
Delhi,Signature,Grocery,M,267490
Bengaluru,Gold,Food,F,197055
Delhi,Platinum,Food,M,171081
Greater,Platinum,Fuel,F,240695
Bengaluru,Gold,Bills,M,105523
Bengaluru,Silver,Bills,F,34019
Ahmedabad,Signature,Fuel,M,165722
Bengaluru,Gold,Fuel,M,242542
Ahmedabad,Gold,Food,F,47708
Delhi,Silver,Entertainment,M,56175
Delhi,Signature,Fuel,F,174300
Greater,Silver,Food,M,17031
Delhi,Gold,Grocery,M,176592
Delhi,Gold,Fuel,F,184474
Ahmedabad,Platinum,Grocery,M,178894
Bengaluru,Gold,Bills,M,39237
Ahmedabad,Signature,Food,M,81265
Bengaluru,Gold,Entertainment,M,179392
Greater,Signature,Grocery,F,26314
Delhi,Platinum,Food,M,135605
Greater,Silver,Entertainment,F,58636
Delhi,Silver,Fuel,M,279391
Bengaluru,Platinum,Grocery,M,150837
Bengaluru,Platinum,Fuel,M,5316
Ahmedabad,Signature,Food,M,26872
Ahmedabad,Gold,Fuel,M,246848
Ahmedabad,Signature,Entertainment,M,107163
Bengaluru,Platinum,Entertainment,M,207523
Bengaluru,Gold,Fuel,F,103688
Delhi,Platinum,Entertainment,M,299140
Bengaluru,Silver,Fuel,M,168065
Greater,Silver,Fuel,F,139184
Greater,Platinum,Fuel,F,139301
Delhi,Signature,Food,M,179861
Ahmedabad,Platinum,Grocery,F,122103
Ahmedabad,Silver,Bills,M,256416
Ahmedabad,Platinum,Bills,M,168209
Greater,Gold,Food,F,5061
Ahmedabad,Signature,Fuel,M,116125
Bengaluru,Signature,Fuel,M,127805
Ahmedabad,Signature,Bills,F,110331
Delhi,Silver,Bills,F,199318
Greater,Silver,Food,F,126447
Greater,Platinum,Food,M,280207
Delhi,Platinum,Fuel,F,134094
Greater,Platinum,Grocery,F,96453
Delhi,Signature,Fuel,F,115427
Greater,Signature,Fuel,M,14477
Greater,Gold,Entertainment,F,60684
Bengaluru,Signature,Fuel,F,201638
Ahmedabad,Gold,Entertainment,M,262938
Ahmedabad,Signature,Fuel,F,65223
Ahmedabad,Gold,Food,M,188812
Greater,Gold,Entertainment,M,252934
Delhi,Platinum,Food,M,3092
Ahmedabad,Silver,Bills,M,278704
Delhi,Silver,Grocery,F,165213
Ahmedabad,Signature,Fuel,M,118906
Greater,Signature,Bills,M,285394
Bengaluru,Signature,Bills,F,198546
Delhi,Signature,Fuel,F,1420
Delhi,Signature,Fuel,F,152113
Delhi,Platinum,Bills,M,31603
Delhi,Silver,Food,F,113888
Greater,Gold,Grocery,M,97239
Delhi,Signature,Food,M,222544
Ahmedabad,Signature,Grocery,M,57002
Delhi,Gold,Food,F,49813
Ahmedabad,Signature,Entertainment,M,217196
Delhi,Platinum,Food,F,57202
Delhi,Gold,Grocery,F,107664
Ahmedabad,Gold,Bills,M,113278
Delhi,Signature,Bills,M,18316
Ahmedabad,Platinum,Entertainment,F,207868
Delhi,Platinum,Entertainment,F,41888
Delhi,Gold,Grocery,F,46808
Greater,Platinum,Grocery,F,106503
Bengaluru,Signature,Fuel,M,14794
Bengaluru,Platinum,Grocery,F,3831
Greater,Platinum,Grocery,M,261016
Ahmedabad,Silver,Grocery,F,126017
Bengaluru,Platinum,Food,M,191839
Delhi,Platinum,Entertainment,M,267318
Bengaluru,Gold,Bills,F,146766
Greater,Silver,Entertainment,F,267667
Ahmedabad,Silver,Food,M,59968
Ahmedabad,Silver,Grocery,F,287571
Greater,Silver,Entertainment,M,3379
Greater,Silver,Bills,M,263210
Bengaluru,Gold,Fuel,M,204523
Bengaluru,Gold,Bills,F,63162
Greater,Silver,Bills,F,34470
Bengaluru,Silver,Entertainment,F,170061
Delhi,Platinum,Bills,M,189793
Greater,Gold,Entertainment,F,195345
Bengaluru,Platinum,Fuel,M,141315
Greater,Signature,Grocery,M,215661
Greater,Signature,Bills,M,49169
Ahmedabad,Signature,Food,M,9013
Delhi,Platinum,Bills,M,149894
Delhi,Signature,Food,M,159063
Ahmedabad,Gold,Grocery,F,186241
Bengaluru,Platinum,Fuel,M,175084
Bengaluru,Gold,Bills,M,24821
Greater,Signature,Grocery,F,238531
Ahmedabad,Signature,Fuel,M,246011
Bengaluru,Gold,Bills,M,277829
Greater,Gold,Entertainment,F,255423
Delhi,Signature,Food,F,95780
Delhi,Signature,Fuel,F,253725
Greater,Gold,Food,M,136328
Bengaluru,Gold,Food,M,204030
Ahmedabad,Platinum,Food,M,147690
Ahmedabad,Gold,Entertainment,F,1177
Greater,Gold,Grocery,M,234410
Bengaluru,Signature,Food,M,31365
Delhi,Signature,Entertainment,F,78630
Greater,Signature,Bills,M,225366
Bengaluru,Silver,Grocery,F,129021
Delhi,Signature,Grocery,M,181924
Ahmedabad,Platinum,Bills,F,100600
Bengaluru,Silver,Grocery,F,238303
Greater,Silver,Grocery,F,19235
Bengaluru,Platinum,Bills,M,56304
Ahmedabad,Silver,Fuel,F,75739
Bengaluru,Signature,Food,F,137304
Delhi,Platinum,Grocery,F,273421
Greater,Platinum,Entertainment,M,19457
Greater,Silver,Fuel,F,265522
Greater,Platinum,Food,F,216660
Delhi,Signature,Entertainment,M,145630
Delhi,Platinum,Entertainment,M,245670
Bengaluru,Silver,Fuel,F,113583
Greater,Platinum,Grocery,F,214638
Delhi,Signature,Grocery,M,85700
Delhi,Gold,Food,F,16854
Greater,Signature,Entertainment,M,187629
Greater,Gold,Food,M,46573
Bengaluru,Gold,Bills,F,40906
Greater,Silver,Fuel,M,108182
Ahmedabad,Signature,Grocery,F,215409
Ahmedabad,Silver,Food,F,4545
Delhi,Gold,Food,M,189094
Greater,Signature,Entertainment,F,129313
Bengaluru,Silver,Food,M,137486
Bengaluru,Silver,Entertainment,M,44792
Bengaluru,Platinum,Grocery,M,1720
Ahmedabad,Platinum,Food,F,242958
Bengaluru,Signature,Food,M,199697
Greater,Platinum,Fuel,M,144736
Ahmedabad,Platinum,Bills,F,21481
Delhi,Gold,Food,F,77358
Bengaluru,Gold,Grocery,M,252642
Bengaluru,Silver,Bills,F,53610
Bengaluru,Platinum,Food,F,65390
Delhi,Silver,Bills,M,15864
Ahmedabad,Silver,Entertainment,F,60856
Ahmedabad,Platinum,Grocery,F,201942
Ahmedabad,Silver,Entertainment,M,201401
Greater,Platinum,Grocery,F,153391
Ahmedabad,Silver,Grocery,M,96936
Ahmedabad,Platinum,Food,M,183406
Delhi,Signature,Grocery,F,176845
Ahmedabad,Silver,Food,M,110211
Ahmedabad,Signature,Fuel,M,261056
Delhi,Gold,Fuel,F,135581
Ahmedabad,Silver,Entertainment,M,257433
Bengaluru,Platinum,Grocery,M,173285
Bengaluru,Signature,Fuel,F,157375
Delhi,Gold,Bills,F,118053
Delhi,Gold,Bills,F,138275
Delhi,Gold,Grocery,F,107431
Ahmedabad,Platinum,Grocery,F,145721
Delhi,Platinum,Food,F,294490
Ahmedabad,Platinum,Entertainment,F,80279
Ahmedabad,Platinum,Fuel,M,86491
Greater,Signature,Entertainment,M,296257
Delhi,Signature,Fuel,M,270753
Delhi,Silver,Grocery,M,85901
Greater,Silver,Bills,F,260527
Bengaluru,Gold,Food,M,60628
Bengaluru,Gold,Food,M,125306
